t_enc_us,enc_deg,t1_us,y1,t2_us,y2,t3_us,y3,t4_us,y4,t5_us,y5,t6_us,y6,t7_us,y7,t8_us,y8,t9_us,y9,t10_us,y10,t11_us,y11,t12_us,y12,t13_us,y13,t14_us,y14,t15_us,y15,t16_us,y16
12127354,1621.512,12128047,143.1188003,12128560,148.4711684,12129042,146.9357691,12129554,145.102065,12130093,144.5617522,12130549,142.2605291,12131070,143.2094454,12131530,143.674891,12132034,141.8857907,12132549,145.8992872,12133059,141.548138,12133539,146.2503261,12134000,143.7768778,12134516,141.9960397,12135033,143.4960906,12135521,142.4219263
12135771,1622.7,12136535,142.3265841,12137038,147.9866863,12137550,146.2542518,12138031,144.239118,12138515,143.9192763,12139014,141.8738729,12139499,142.44244,12139974,143.0584825,12140470,141.5831522,12140951,145.5057574,12141439,141.4588847,12141944,145.8259567,12142418,143.4221275,12142887,141.9141081,12143414,143.4584536,12143926,142.6175068
12144176,1623.906,12144920,142.3451517,12145413,148.0001783,12145941,146.1981235,12146419,144.0654826,12146929,143.9794575,12147429,141.2884621,12147918,142.3881806,12148425,142.6547271,12148952,141.088597,12149432,144.6888699,12149952,140.99769,12150433,145.404734,12150919,143.131953,12151392,141.208289,12151931,142.988382,12152416,141.6877837
12152666,1625.148,12153373,141.4574535,12153880,147.3675616,12154360,145.3683414,12154844,143.755671,12155321,143.4592227,12155851,141.2023568,12156358,141.94775,12156877,142.2824314,12157365,140.8376063,12157840,144.5861959,12158349,140.5118105,12158844,145.01367,12159365,142.5090203,12159871,140.9946674,12160395,142.6316723,12160884,141.6189595
12161134,1626.354,12161873,141.5257654,12162399,146.985317,12162949,145.5207555,12163427,143.4088956,12163926,143.2680859,12164457,141.1363823,12164948,141.779992,12165465,142.1084362,12165970,140.4229563,12166487,144.3465582,12166966,140.1277056,12167496,144.6509146,12168036,142.4024013,12168543,140.5854269,12169062,142.238909,12169559,141.4974866
12169809,1627.578,12170582,141.1109825,12171079,146.7527699,12171603,145.2124645,12172090,143.0082789,12172589,143.1363832,12173127,140.2306343,12173639,141.3710849,12174127,141.7156892,12174627,140.101991,12175122,143.5150837,12175634,139.6688503,12176106,144.2114588,12176602,141.9174287,12177093,140.3365116,12177607,142.0731191,12178103,141.2139421
12178353,1628.802,12179098,141.044064,12179610,146.6838114,12180151,144.9361515,12180633,142.9464469,12181154,142.4596274,12181635,140.2796305,12182157,141.0925143,12182667,141.4805241,12183175,139.9140906,12183668,143.6207726,12184151,139.3785948,12184631,143.9866767,12185132,141.7169205,12185634,140.2322259,12186131,141.8220355,12186619,140.657932
12186869,1629.99,12187608,140.42629,12188124,146.0359929,12188613,144.4549878,12189119,142.4847488,12189621,141.7533075,12190122,139.7971774,12190618,140.9558588,12191121,141.1993574,12191627,139.6070905,12192152,143.3344528,12192669,139.2695829,12193159,143.7570239,12193635,141.3405406,12194151,139.7399157,12194681,141.3071455,12195177,140.2771072
12195427,1631.232,12196206,140.0477553,12196709,145.6944777,12197222,143.9296838,12197725,141.6357256,12198237,141.5372847,12198739,138.9403564,12199230,139.9950432,12199730,140.354464,12200248,138.8993025,12200739,142.7492173,12201244,138.4785956,12201734,143.1534868,12202256,140.6346548,12202734,139.1785456,12203185,140.753078,12203661,139.6029626
12203911,1632.402,12204686,139.4606558,12205181,145.0520428,12205723,143.3203917,12206231,141.4307507,12206735,140.9373526,12207247,138.781961,12207775,139.5494101,12208242,139.8949989,12208728,138.3347013,12209235,142.0052695,12209774,138.0780791,12210269,142.9374629,12210809,140.219334,12211327,138.6930326,12211833,140.0963818,12212342,139.2062282
12212592,1633.626,12213321,138.9430491,12213847,144.8496195,12214391,142.8167194,12214899,140.6782017,12215413,140.0040111,12215908,138.2417883,12216431,139.0654094,12216948,139.1571164,12217470,137.6556818,12217963,141.4479757,12218465,137.4192522,12218986,141.4530962,12219502,139.6031298,12220010,138.1968464,12220505,139.8352905,12221036,138.7508882
12221286,1634.85,12222042,138.5294292,12222575,144.1075759,12223093,142.5435746,12223577,140.5052474,12224086,140.227403,12224586,138.0807174,12225127,138.7248278,12225655,139.1725745,12226154,137.3693661,12226659,141.3287255,12227160,137.4065,12227666,141.913569,12228163,139.5952461,12228641,137.9404356,12229172,139.3378363,12229656,138.6096364
12229906,1636.038,12230650,138.1531676,12231145,143.5659178,12231629,142.1947971,12232144,140.2356412,12232685,139.7031828,12233192,137.439395,12233708,138.5115106,12234200,138.7762045,12234714,137.4845021,12235219,141.0485102,12235692,137.0856294,12236194,141.9738761,12236709,139.3308789,12237205,137.637095,12237718,138.94277,12238225,138.0582
12238475,1637.262,12239205,137.7778115,12239740,143.2051517,12240257,141.6856259,12240760,139.8555496,12241261,139.2780176,12241750,136.8703377,12242230,137.9538941,12242736,138.1734011,12243242,136.7434333,12243739,140.4283901,12244246,136.134136,12244728,140.6767629,12245220,138.2779665,12245719,136.8333993,12246235,138.3926633,12246709,137.4916128
12246959,1638.432,12247701,137.1000265,12248177,142.9069961,12248674,140.9446172,12249146,138.9973967,12249653,138.4926125,12250191,136.6846139,12250714,137.6769083,12251197,137.8485994,12251673,136.2561711,12252134,139.9902743,12252616,135.7276106,12253156,140.7274755,12253645,137.9995529,12254132,136.5157497,12254691,138.0618242,12255191,137.1629647
12255441,1639.584,12256197,136.9109976,12256685,142.5193388,12257161,140.9398079,12257677,139.0284581,12258165,138.4446467,12258652,136.4560069,12259161,137.2523248,12259637,137.5785536,12260110,135.9029497,12260617,139.629335,12261122,135.4015969,12261637,140.2889395,12262139,137.6268715,12262647,136.1139771,12263132,137.6231336,12263643,136.589771
12263893,1640.772,12264633,136.4590793,12265157,142.044025,12265607,140.3593124,12266116,138.4000984,12266641,138.4763682,12267152,136.1547575,12267646,137.0732782,12268096,137.422938,12268605,136.0073836,12269100,139.4510271,12269640,135.5509473,12270156,140.04176,12270622,137.8811216,12271164,136.3112998,12271692,137.7487023,12272207,136.6629504
12272457,1641.942,12273212,136.4182819,12273703,142.5062862,12274196,140.5836331,12274717,138.2836558,12275223,137.7967595,12275718,135.7443807,12276249,136.6578504,12276761,136.973616,12277308,135.4600634,12277813,139.1559227,12278325,134.9640688,12278846,139.5242333,12279359,137.1372542,12279869,135.543634,12280380,136.9832129,12280899,136.050245
12281149,1643.148,12281920,135.6060466,12282443,141.5191352,12282956,139.3068579,12283451,137.359262,12283989,136.9357875,12284443,134.9249977,12284929,135.6504112,12285454,135.9505184,12285949,134.4918702,12286449,138.1331736,12286949,134.0586497,12287425,138.8161282,12287919,136.3143465,12288444,134.6440925,12288947,136.1033815,12289457,135.0486598
12289707,1644.3,12290479,134.9302459,12291017,140.4010469,12291528,138.5955659,12292027,136.5657968,12292535,136.3415053,12293007,134.2070504,12293529,135.1961254,12294012,135.4717444,12294514,133.8941243,12295008,137.5508305,12295507,133.60833,12296015,138.3042872,12296508,135.827845,12297001,134.5761528,12297481,136.0471604,12297949,135.3697782
12298199,1645.452,12298961,134.9009265,12299455,140.5589584,12299980,138.9153611,12300491,136.5979915,12301010,136.0617943,12301510,133.9080397,12302034,134.9930849,12302535,135.1874692,12303046,133.609473,12303540,137.3941225,12304055,133.3804725,12304559,137.7901963,12305008,135.1793202,12305487,133.6810957,12305997,135.2074107,12306513,134.1568584
12306763,1646.622,12307512,134.0344676,12308032,139.6286,12308541,138.2768003,12309005,136.1672248,12309518,135.8951856,12310012,133.6449862,12310500,134.4125613,12311020,134.8616504,12311494,133.4335101,12312050,136.8729936,12312549,133.2715858,12313050,137.7884042,12313539,135.2882974,12314057,134.067063,12314511,135.3176757,12314998,134.6534
12315248,1647.792,12315980,134.2633436,12316487,139.914461,12317004,138.0546671,12317522,136.0426413,12318009,135.8961369,12318495,133.442069,12319001,134.4482486,12319526,134.7315706,12320014,133.1353947,12320526,136.5686787,12321020,132.5863327,12321505,137.2252765,12322025,134.9033351,12322549,133.6073216,12323061,134.9354333,12323544,134.1811906
12323794,1648.944,12324512,133.7096199,12324988,139.424316,12325472,137.7127148,12325965,135.7059043,12326516,135.2954472,12327012,133.1224326,12327516,133.9519139,12328045,134.2817061,12328534,132.9570497,12329017,136.5564349,12329540,132.3912802,12330039,137.0273569,12330539,134.5824061,12331050,133.1037318,12331547,134.5043191,12332046,133.4675553
12332296,1650.078,12333061,133.1401289,12333574,139.0661579,12334059,136.9377582,12334577,134.932321,12335093,134.6079528,12335583,132.527793,12336092,133.2428331,12336600,133.598973,12337110,132.0931724,12337613,135.4327456,12338159,131.858999,12338668,136.0576786,12339189,133.7518207,12339678,132.3462126,12340172,133.8255274,12340707,132.7357898
12340957,1651.23,12341706,132.6445889,12342208,138.1999145,12342721,136.6115654,12343184,134.5902486,12343654,134.4287225,12344132,132.1594816,12344668,133.3546736,12345186,133.3791849,12345674,131.8561302,12346154,135.3321396,12346639,131.4319545,12347153,136.4306286,12347617,133.72491,12348127,132.3037954,12348623,133.7891485,12349116,132.863486
12349366,1652.382,12350078,132.489472,12350569,138.6729104,12351059,136.4031703,12351579,134.4645195,12352079,133.8662764,12352578,131.6616636,12353066,132.733621,12353566,132.877562,12354028,131.4445254,12354513,134.931859,12355010,131.1270785,12355511,135.3342796,12356005,132.9605261,12356508,131.7738005,12357042,133.105585,12357550,132.4848665
12357800,1653.498,12358574,132.0353072,12359072,137.8040707,12359596,136.0933895,12360075,133.9326467,12360578,133.4171653,12361085,131.4862051,12361581,132.4786784,12362093,132.7151498,12362617,131.2586217,12363119,134.8602288,12363631,131.1917107,12364172,135.3809289,12364646,133.250459,12365176,132.1964901,12365682,133.5822284,12366194,132.5192254
12366444,1654.632,12367219,132.1562477,12367736,138.0220258,12368254,136.2166184,12368753,134.1476381,12369239,133.6265368,12369742,131.4658742,12370251,132.3282175,12370735,132.6663436,12371226,130.9528691,12371703,134.4746481,12372185,130.6828376,12372697,135.108061,12373184,132.6781841,12373667,131.1738083,12374195,132.3941808,12374733,131.4045593
12374983,1655.802,12375737,131.2410194,12376226,136.7501024,12376757,135.2165694,12377240,132.9541425,12377717,132.4920264,12378202,130.4111256,12378716,131.5526401,12379208,131.695451,12379693,130.2600029,12380192,133.6860216,12380671,129.9492009,12381200,134.496101,12381701,131.7743408,12382188,130.4375464,12382709,131.6875508,12383223,131.1081048
12383473,1656.9,12384205,130.590102,12384712,136.4356641,12385217,134.3665722,12385737,132.4122176,12386254,131.8011432,12386811,129.8688741,12387290,130.7603907,12387809,131.1062837,12388267,129.4824227,12388775,132.8045355,12389255,129.037727,12389782,133.5927824,12390320,131.1862714,12390802,129.8276679,12391314,131.1671324,12391822,130.0152162
12392072,1658.016,12392843,129.9615261,12393345,135.7278662,12393873,133.631268,12394389,131.9028309,12394909,131.626362,12395379,129.1313402,12395851,130.1899732,12396354,130.4794144,12396869,128.9854683,12397392,132.547207,12397881,128.9469784,12398401,133.323585,12398909,131.1116078,12399385,129.6764683,12399891,131.0417596,12400357,130.0427974
12400607,1659.15,12401382,130.1050863,12401904,135.707132,12402424,134.2718081,12402947,132.2625221,12403445,131.6316698,12403957,129.5552093,12404484,130.5588946,12404982,130.8473368,12405487,129.3308002,12406000,132.7537495,12406499,128.8719984,12406985,133.584802,12407489,130.9856417,12408000,129.6785285,12408545,131.1938954,12409068,130.2362437
12409318,1660.302,12410069,130.114857,12410593,135.722188,12411123,134.111235,12411628,132.0753946,12412121,131.9150228,12412635,129.6325508,12413125,130.5512011,12413648,130.6774917,12414162,129.0507909,12414679,132.9373166,12415205,128.991655,12415686,133.249774,12416179,130.8608002,12416658,129.5525341,12417161,130.9608301,12417675,129.9312192
12417925,1661.418,12418653,129.7585886,12419111,135.4713999,12419646,133.874669,12420165,131.7632201,12420658,131.1741407,12421161,129.0111345,12421673,129.9674551,12422162,130.4271096,12422669,128.7912697,12423155,131.9996377,12423670,128.3514835,12424211,132.8079558,12424721,130.3394263,12425213,129.0011998,12425746,130.2425366,12426233,129.4115797
12426483,1662.534,12427225,129.1933961,12427709,134.5526877,12428190,133.0621136,12428694,130.9230977,12429209,130.4088784,12429696,128.335886,12430213,129.3952169,12430736,129.6186644,12431225,128.0885396,12431730,131.3043484,12432244,127.7647505,12432729,132.3397536,12433202,129.8533343,12433678,128.7902127,12434205,129.8253845,12434685,128.8601048
12434935,1663.668,12435692,128.6224089,12436226,134.1919372,12436728,132.4370923,12437209,130.4002627,12437723,129.7447672,12438251,127.8084674,12438762,128.4194369,12439248,128.8252292,12439727,127.267647,12440203,130.4999929,12440690,126.7496692,12441193,131.0377467,12441697,128.967776,12442241,127.7266701,12442753,128.8877947,12443244,127.9424893
12443494,1664.748,12444243,127.8078083,12444757,133.2504093,12445236,131.6584928,12445755,129.895685,12446238,129.3845755,12446748,127.3110861,12447264,128.3407599,12447740,128.4712377,12448199,126.8005432,12448680,130.1679577,12449223,126.7786012,12449713,130.9476673,12450215,128.7741039,12450693,127.4463046,12451185,128.7466859,12451699,127.979819
12451949,1665.828,12452687,127.5566948,12453166,133.1153486,12453695,131.4979036,12454179,129.2057861,12454680,129.2429097,12455179,126.8537213,12455697,127.7099747,12456208,127.8886932,12456687,126.3917538,12457178,129.9109874,12457656,126.2249409,12458141,130.7757708,12458669,128.0921237,12459175,127.0683868,12459681,128.1838992,12460206,127.2564741
12460456,1666.926,12461215,127.0779191,12461726,132.521001,12462242,130.9504073,12462785,128.9169159,12463281,128.5529632,12463776,126.0631218,12464234,127.2028586,12464740,127.5545599,12465248,125.9255666,12465740,129.613131,12466257,125.5441136,12466759,130.2673915,12467270,127.6269355,12467768,126.3056257,12468267,127.2375897,12468748,126.5355753
12468998,1668.042,12469736,126.365334,12470251,131.6914034,12470754,130.1874026,12471256,128.3408523,12471792,128.038841,12472282,125.7270587,12472774,126.5304832,12473302,127.0520699,12473788,125.3210763,12474313,128.9580545,12474792,125.2629145,12475294,129.541065,12475799,127.2996945,12476311,126.1218936,12476824,127.5771722,12477336,126.6876025
12477586,1669.122,12478318,126.4293953,12478840,131.9794941,12479304,130.2165591,12479827,128.2322849,12480333,127.5955615,12480848,125.7223634,12481353,126.5169005,12481866,126.8207216,12482360,125.2379262,12482852,128.7548959,12483359,124.9233969,12483887,129.7152837,12484396,127.2206486,12484878,125.9195122,12485385,127.1061968,12485874,126.1130328
12486124,1670.22,12486891,126.070277,12487385,131.5502054,12487888,129.91536,12488400,127.8794937,12488923,127.4313142,12489388,125.4094528,12489873,126.0586919,12490370,126.5840385,12490863,124.7741921,12491351,128.1228534,12491837,124.655083,12492353,128.9270815,12492848,126.6453474,12493378,125.4037525,12493840,126.5131183,12494349,126.1219559
12494599,1671.282,12495402,125.7194244,12495876,131.342722,12496355,129.5159172,12496865,127.3165896,12497343,127.3329178,12497836,125.1885088,12498323,125.9424369,12498836,126.3309943,12499340,124.890351,12499833,128.0850329,12500333,124.7012701,12500827,129.077148,12501332,126.7549326,12501873,125.4186586,12502357,126.7057282,12502825,125.6126364
12503075,1672.38,12503829,125.4252462,12504316,131.1729856,12504810,129.528843,12505303,127.5761054,12505802,126.6567108,12506309,124.9264495,12506797,126.0019061,12507308,126.0300455,12507787,124.7592023,12508308,128.0071897,12508788,124.2693265,12509283,128.6747882,12509752,126.334869,12510289,125.0111068,12510828,126.0940851,12511319,125.2619858
12511569,1673.442,12512318,125.0961576,12512819,130.7066339,12513314,128.9898739,12513841,126.8887855,12514344,126.0934185,12514856,124.0976147,12515401,124.7554222,12515910,125.1789895,12516397,123.3670642,12516898,127.0892043,12517384,123.012244,12517908,127.5011661,12518377,125.2824624,12518867,124.0741963,12519369,125.3141154,12519871,124.3639357
12520121,1674.54,12520897,123.9698974,12521401,129.4959008,12521916,127.7505518,12522423,125.6826596,12522925,125.2328382,12523411,123.0714416,12523892,124.0645489,12524388,124.3251826,12524913,122.9348584,12525400,125.9777856,12525914,122.4473575,12526420,126.7966401,12526919,124.5237883,12527434,123.5024433,12527966,124.6157667,12528466,123.7710537
12528716,1675.566,12529515,123.7068039,12530007,129.4666753,12530531,127.3795591,12531059,125.8775705,12531531,125.2720239,12532012,122.82353,12532519,124.0598111,12533025,124.1707425,12533542,122.6470507,12534047,125.7642142,12534573,121.9773228,12535085,126.5396172,12535553,124.134089,12536056,122.9346528,12536564,124.2105362,12537061,123.4141055
12537311,1676.664,12538071,123.0724489,12538573,128.7570554,12539078,127.1367582,12539568,125.3094472,12540066,124.8893866,12540587,122.4740962,12541127,123.7374644,12541646,123.7595031,12542173,122.2791729,12542675,125.6143199,12543194,122.0423428,12543691,126.5530869,12544140,123.9748726,12544680,122.6471371,12545223,123.8686016,12545719,123.1365939
12545969,1677.726,12546728,122.7573909,12547219,128.3839831,12547722,126.7485691,12548209,124.6071805,12548703,124.23996,12549193,121.980124,12549694,122.8452801,12550193,123.0339853,12550691,121.2487637,12551189,124.6749109,12551675,120.8344339,12552222,125.4061084,12552748,123.0130162,12553254,122.195647,12553770,123.236484,12554286,122.6423303
12554536,1678.806,12555298,122.0938548,12555793,127.5364663,12556269,125.9874387,12556773,123.9088872,12557268,123.8742467,12557775,121.6385799,12558260,122.7915112,12558741,122.930584,12559253,121.3997348,12559744,124.7407462,12560262,121.3390656,12560759,125.2304836,12561248,123.0413249,12561726,122.0025787,12562243,123.2864924,12562749,122.47461
12562999,1679.85,12563765,122.0339856,12564251,127.6629542,12564737,125.8000006,12565217,123.9687735,12565692,122.9135005,12566160,120.9356752,12566644,121.8427717,12567148,122.2634307,12567664,120.3111462,12568184,123.7851747,12568678,120.1323017,12569185,124.5044403,12569675,122.1653151,12570171,121.0786661,12570663,122.025733,12571154,121.0539516
12571404,1680.876,12572163,120.971801,12572658,126.5282304,12573140,124.7329037,12573664,122.8777523,12574143,122.5469642,12574648,120.3720432,12575164,121.566607,12575631,121.6059988,12576160,120.1706963,12576679,123.6062088,12577174,119.9595559,12577670,123.9829701,12578164,121.9411727,12578664,120.7917381,12579146,121.7971307,12579666,120.8548069
12579916,1681.902,12580694,120.634996,12581161,126.0538204,12581675,124.3530988,12582168,122.3947422,12582658,122.1759899,12583172,119.9336022,12583683,120.9826815,12584194,120.9943212,12584711,119.2869323,12585227,122.8133075,12585725,119.4025336,12586227,123.7057318,12586740,121.2332595,12587227,120.3171555,12587731,121.2986689,12588221,120.3989469
12588471,1682.964,12589213,120.3051983,12589717,125.9759914,12590190,124.1005987,12590723,122.0978054,12591198,121.8230054,12591724,119.8439109,12592221,120.8667686,12592710,120.9979129,12593234,119.1485362,12593729,122.5843518,12594238,118.8237071,12594720,123.2340127,12595213,120.9442041,12595722,119.6973672,12596202,120.7991186,12596738,120.1991159
12596988,1683.99,12597721,119.6837336,12598218,125.1805391,12598716,123.523103,12599240,121.5047301,12599762,121.2189512,12600244,119.4705282,12600717,120.3615824,12601240,120.3008446,12601732,118.732562,12602252,122.0457332,12602778,118.7431013,12603281,123.1051045,12603759,120.7386316,12604245,119.4753761,12604722,120.6595606,12605180,119.7098825
12605430,1685.016,12606193,119.6891402,12606692,125.2802995,12607209,123.6241284,12607696,121.6312816,12608192,120.8549578,12608688,119.1471165,12609204,120.0182407,12609688,120.2255629,12610221,118.6933648,12610730,122.2178807,12611228,118.4888449,12611726,122.6833308,12612228,120.4305728,12612728,119.239936,12613219,120.3597726,12613746,119.4708185
12613996,1686.042,12614763,119.2432108,12615280,124.6350171,12615824,123.151979,12616314,121.2746786,12616852,120.5820516,12617356,118.3618337,12617818,119.5093659,12618318,119.9513561,12618797,118.2794253,12619331,121.7181828,12619838,118.3152592,12620339,122.7192165,12620809,120.2379794,12621328,119.1752831,12621808,120.1680445,12622285,119.3345469
12622535,1687.068,12623275,119.2400696,12623773,124.8092815,12624270,122.9330736,12624779,121.2018496,12625324,120.8368249,12625818,118.5696295,12626305,119.5799733,12626776,119.8152456,12627295,117.91426,12627797,121.9044002,12628262,117.8159947,12628734,122.3958538,12629248,119.8310901,12629786,118.6211917,12630258,119.6151788,12630757,118.671647
12631007,1688.076,12631728,118.4474346,12632228,123.932393,12632750,122.1749887,12633246,120.2308035,12633782,119.7969021,12634303,117.535004,12634809,118.7288991,12635312,118.9553918,12635812,117.3510024,12636326,120.7636493,12636865,116.9219968,12637364,121.4369488,12637874,118.8682053,12638394,117.699887,12638882,118.5857643,12639398,117.7519774
12639648,1689.102,12640401,117.6119924,12640884,123.1210364,12641408,121.583329,12641877,119.5661506,12642351,118.8965069,12642838,117.016402,12643341,117.9293536,12643861,118.0737698,12644369,116.8480565,12644907,120.3481672,12645427,116.4839498,12645943,120.8794585,12646454,118.5126085,12646966,117.4162472,12647501,118.3587917,12647991,117.7418551
12648241,1690.146,12648955,117.2886865,12649443,122.8700245,12649931,121.2149379,12650444,119.4064378,12650957,119.0087691,12651460,116.7638904,12651967,117.698108,12652477,118.0643755,12652953,116.618029,12653450,119.8859179,12653941,116.5691791,12654458,120.9265637,12654970,118.2665942,12655479,117.2670837,12655942,118.0288416,12656443,117.5984277
12656693,1691.154,12657446,117.2771825,12657935,122.7538034,12658456,120.8555873,12658973,118.5051608,12659470,118.3787297,12659961,116.1107893,12660443,117.3222313,12660939,117.4476742,12661441,115.7552236,12661935,119.2830206,12662427,115.3380404,12662910,119.6358683,12663384,117.4472105,12663885,116.3045892,12664382,117.4175459,12664881,116.7950486
12665131,1692.126,12665869,116.4394024,12666376,121.9339321,12666866,119.9796725,12667381,118.2625646,12667897,117.611494,12668397,115.5514348,12668904,116.860049,12669428,116.8685848,12669904,115.3272129,12670405,118.4758713,12670896,114.9461235,12671392,119.1658123,12671856,116.9126597,12672333,115.7860133,12672824,116.7063071,12673341,116.0704117
12673591,1693.116,12674329,115.8345907,12674857,121.4240724,12675371,119.6395743,12675883,117.6480288,12676365,117.0022501,12676897,114.6633108,12677410,116.1914483,12677911,116.1133015,12678395,114.4600027,12678936,117.7539029,12679449,114.1549411,12679945,118.8034652,12680496,116.1881163,12680980,115.3178436,12681498,116.2657014,12681986,115.6014267
12682236,1694.124,12683006,115.2561409,12683497,120.9713233,12683955,119.1482929,12684486,117.0580759,12684994,116.2939357,12685505,114.4143235,12685991,115.6334302,12686499,115.7109141,12686982,114.2270084,12687492,117.5669889,12687987,113.92801,12688486,118.2062645,12689007,115.8845177,12689511,115.0224315,12689992,116.0514165,12690511,115.0912438
12690761,1695.132,12691509,114.7721862,12691998,120.5343358,12692457,118.6631652,12692991,116.5762539,12693517,116.0036711,12694042,114.2160929,12694524,115.1366578,12695000,115.3507396,12695534,113.6838074,12696028,116.8032901,12696526,113.2936931,12697041,117.8407995,12697542,115.3905938,12698042,114.4608658,12698540,115.5137958,12699062,114.9108495
12699312,1696.122,12700108,114.488387,12700589,119.8073998,12701130,118.3358575,12701614,116.4602487,12702109,116.0970896,12702627,114.0724123,12703143,114.7472089,12703633,114.970132,12704148,113.5315771,12704665,116.8795132,12705195,113.3497968,12705732,117.6820278,12706226,115.2641176,12706726,114.4022615,12707233,115.1632878,12707737,114.3552355
12707987,1697.13,12708746,114.219207,12709214,119.7713059,12709748,117.9322468,12710262,115.9238606,12710759,114.9827315,12711260,113.2383502,12711737,114.2498732,12712245,114.4799111,12712705,112.7416156,12713211,116.2427691,12713729,112.6233856,12714240,116.977607,12714764,114.4295267,12715243,113.5218345,12715732,114.2614384,12716230,113.6907656
12716480,1698.102,12717231,113.4132053,12717751,118.759582,12718265,117.1957065,12718760,115.1256685,12719238,114.5600906,12719715,112.7564815,12720191,113.7624164,12720737,113.780888,12721225,112.2466947,12721741,115.1545743,12722229,112.0990544,12722732,116.2367994,12723202,114.0555898,12723715,113.2154969,12724200,114.1573123,12724717,113.6657654
12724967,1699.056,12725727,113.163852,12726242,118.3447074,12726712,116.9903636,12727270,115.1557687,12727751,114.4999313,12728256,112.5482791,12728749,113.5505686,12729232,113.618824,12729775,112.0704276,12730249,115.5121557,12730726,111.6390309,12731253,116.2711912,12731736,113.6631359,12732222,113.1734692,12732761,114.0632669,12733251,113.5599311
12733501,1700.046,12734246,113.0528784,12734774,118.4215343,12735269,116.9204271,12735750,115.0083974,12736231,114.5580712,12736771,112.2277506,12737283,113.4510003,12737754,113.7034022,12738279,111.9129021,12738804,115.1443658,12739251,111.6008872,12739768,116.1340767,12740303,113.6565313,12740802,112.7597504,12741313,113.5224083,12741813,113.1370508
12742063,1701,12742818,112.9453208,12743288,118.5670911,12743795,116.6596159,12744295,114.9348194,12744823,114.4252166,12745334,112.0709489,12745831,113.1731141,12746295,113.2408728,12746775,111.7756955,12747311,115.1625665,12747766,111.6680726,12748246,115.6852999,12748760,113.4464524,12749280,112.6395129,12749764,113.2612822,12750278,112.8563606
12750528,1701.99,12751271,112.5582699,12751755,118.0175065,12752243,116.2926956,12752724,114.5614615,12753217,114.0375328,12753660,112.201653,12754153,113.2434584,12754637,113.4624645,12755156,111.6563556,12755671,115.0087141,12756183,111.5468849,12756673,115.7134776,12757138,113.5213218,12757640,112.6553734,12758132,113.3264806,12758645,112.5569087
12758895,1702.926,12759651,112.2590038,12760161,117.5121143,12760669,116.0963193,12761174,114.328583,12761695,113.5452813,12762197,111.4111094,12762714,112.7965711,12763209,112.7234971,12763718,110.763521,12764242,114.2779045,12764727,110.7909962,12765233,114.8769895,12765754,112.6601022,12766240,111.755947,12766742,112.4797866,12767201,111.9741144
12767451,1703.898,12768206,111.303907,12768728,116.6458083,12769230,115.068583,12769715,113.1811549,12770188,112.5467955,12770694,110.5606815,12771169,112.0786129,12771652,111.8215789,12772167,110.2558834,12772689,113.5832791,12773204,110.1496531,12773703,114.4369399,12774206,111.8849126,12774729,111.153256,12775205,111.8273239,12775720,111.3375956
12775970,1704.852,12776735,110.8925149,12777214,116.2754112,12777735,114.6236971,12778248,112.6643246,12778747,112.2676849,12779258,110.3049092,12779774,111.1898146,12780300,111.3112565,12780818,109.6771577,12781328,112.985847,12781840,109.7103597,12782352,113.9716291,12782827,111.6405486,12783320,110.6999196,12783813,111.4101382,12784311,111.0366557
12784561,1705.824,12785301,110.6680122,12785762,116.3168875,12786266,114.3102258,12786729,112.377119,12787233,111.9110242,12787715,109.7556792,12788223,110.6261164,12788736,110.8865698,12789255,109.1484659,12789743,112.767975,12790247,108.8050232,12790748,113.3949156,12791288,111.1037572,12791796,110.3146203,12792294,111.0872478,12792826,110.3672579
12793076,1706.76,12793814,109.9590355,12794310,115.4537115,12794792,113.7479763,12795284,111.884451,12795750,111.5024916,12796255,109.4337708,12796737,110.8460065,12797255,110.5905454,12797736,109.0457128,12798256,112.2985532,12798765,109.0498212,12799265,113.4065188,12799802,111.1082093,12800314,109.9362788,12800818,110.7852325,12801304,110.3856989
12801554,1707.714,12802303,109.9356814,12802807,115.5765501,12803317,113.5648849,12803816,111.7649671,12804352,111.0963286,12804825,109.0130102,12805334,110.3030296,12805833,110.1466776,12806331,108.6365576,12806850,111.6525643,12807350,108.3060341,12807855,112.5733691,12808327,110.1091582,12808860,109.5696825,12809390,110.3945245,12809950,109.7201118
12810200,1708.668,12810932,109.4305899,12811428,114.7186179,12811932,112.939963,12812422,111.3259564,12812902,110.8751693,12813376,108.8783625,12813881,109.8372891,12814376,109.9775373,12814875,108.4177736,12815360,111.9354656,12815900,108.3416585,12816370,112.8210788,12816858,110.143045,12817381,109.3177446,12817889,110.2121576,12818414,109.5345478
12818664,1709.604,12819434,109.309792,12819959,114.7329123,12820491,113.0106934,12820999,111.1608826,12821497,110.5427772,12821955,108.3536052,12822464,109.6806579,12822974,109.6597129,12823479,108.0325026,12823986,111.2444719,12824481,107.9186899,12824983,112.1734653,12825467,109.8461667,12825977,108.9990387,12826475,109.7802641,12826972,109.1706972
