t_enc_us,enc_deg,t1_us,y1,t2_us,y2,t3_us,y3,t4_us,y4,t5_us,y5,t6_us,y6,t7_us,y7,t8_us,y8,t9_us,y9,t10_us,y10,t11_us,y11,t12_us,y12,t13_us,y13,t14_us,y14,t15_us,y15,t16_us,y16
19095488,2272.392,19096248,165.7884516,19096737,171.7165779,19097281,169.9825224,19097800,167.9939866,19098275,167.6225862,19098720,165.6503488,19099186,166.2858722,19099709,166.8067523,19100245,165.5145892,19100773,169.1810434,19101295,164.7650932,19101785,169.4549029,19102291,167.3290337,19102777,165.2390997,19103285,167.439552,19103784,166.1762816
19104034,2273.814,19104817,166.2053582,19105316,172.1139573,19105791,170.524023,19106292,168.2661465,19106756,168.4147584,19107232,165.994179,19107721,166.7819992,19108202,167.2086799,19108709,165.852892,19109227,169.9817337,19109725,165.3057478,19110238,170.1832669,19110740,167.9049002,19111248,165.6660345,19111742,167.7960282,19112272,166.5453515
19112522,2275.236,19113254,166.5519689,19113783,172.5115555,19114315,170.7372861,19114785,168.4918138,19115315,168.4198634,19115797,165.9125936,19116295,166.649121,19116757,167.183137,19117251,165.8623365,19117760,169.8207442,19118280,165.276967,19118818,169.9991443,19119294,167.7014097,19119783,165.4621722,19120274,167.7426168,19120779,166.2411208
19121029,2276.658,19121762,166.1392913,19122280,172.050767,19122815,170.4048286,19123286,168.3439559,19123807,168.5776195,19124274,166.0667059,19124776,166.8106243,19125297,167.2259557,19125797,165.7067832,19126286,169.4834405,19126823,165.3329347,19127284,169.7667412,19127792,167.7463703,19128291,165.641821,19128758,167.8478518,19129239,166.4066338
19129489,2278.098,19130242,166.4681119,19130711,172.4455594,19131190,170.574381,19131711,168.2757171,19132179,168.1243247,19132679,165.7700139,19133184,166.6564183,19133713,167.2583774,19134204,165.7170261,19134707,169.7510501,19135250,165.1640151,19135783,170.1461352,19136328,167.9700583,19136823,165.823878,19137309,168.0332543,19137835,167.0096874
19138085,2279.52,19138841,166.6558478,19139368,172.206673,19139898,170.8528352,19140394,168.5491955,19140899,168.4412178,19141368,166.1958532,19141868,166.7376141,19142401,167.3439395,19142892,165.9869345,19143403,169.752165,19143905,165.3127153,19144401,170.2264934,19144892,168.0035114,19145406,165.7660412,19145900,168.3161357,19146388,166.7355762
19146638,2280.96,19147390,166.5344943,19147887,172.4545764,19148396,170.5909303,19148909,168.5519986,19149406,168.7384447,19149900,166.175939,19150393,167.0022224,19150850,167.6012357,19151342,166.3349123,19151823,170.2226883,19152316,165.8783522,19152804,170.6335244,19153342,168.3263312,19153822,166.1386138,19154328,168.5358468,19154841,167.1316516
19155091,2282.382,19155847,167.1184697,19156350,172.9814995,19156886,171.1790299,19157392,168.9204074,19157875,169.2892498,19158370,167.023009,19158869,167.536847,19159373,168.2452043,19159886,166.7353977,19160367,170.5712646,19160869,166.4722319,19161382,171.155852,19161862,168.7658394,19162351,166.5899788,19162852,168.8287474,19163372,167.7448527
19163622,2283.822,19164394,167.3710481,19164881,173.1532101,19165365,171.5743704,19165895,169.3786085,19166409,169.5862481,19166920,167.1406285,19167416,167.59591,19167917,168.3954444,19168397,166.7579283,19168910,170.7373066,19169400,166.7507215,19169883,171.2537318,19170387,169.0724229,19170880,166.9495327,19171348,169.4593797,19171874,168.1005903
19172124,2285.244,19172903,167.8801106,19173383,173.8296721,19173849,172.1578664,19174318,169.7798266,19174808,169.7885487,19175325,167.4245456,19175839,168.0646787,19176386,168.8970354,19176898,167.3398341,19177422,171.16137,19177941,166.8968813,19178472,171.5761751,19178973,169.4441774,19179514,167.025167,19179996,169.4101843,19180524,167.8079173
19180774,2286.72,19181480,167.8661818,19181932,173.6271933,19182446,172.2013441,19182942,170.0802005,19183458,169.9332212,19183974,167.4615387,19184459,168.1848163,19184968,168.939869,19185505,167.6182625,19186028,171.3327131,19186495,167.0977693,19186972,171.9108555,19187461,169.5501774,19187996,167.4781854,19188494,169.7520971,19188972,168.3159816
19189222,2288.178,19189992,168.2339532,19190467,174.1136258,19190972,172.4279787,19191482,170.31656,19191997,170.3074274,19192509,168.1403785,19193008,168.7317464,19193490,169.3687088,19194006,167.9817043,19194516,171.8993571,19195007,167.443706,19195509,172.2575546,19196027,169.8891516,19196544,167.7478217,19197030,169.9086563,19197539,168.8082552
19197789,2289.618,19198554,168.7261434,19199030,174.5663542,19199543,172.9307657,19200034,170.7889907,19200555,170.3913882,19201073,168.4469406,19201599,168.7720316,19202125,169.4954717,19202639,167.8910859,19203100,172.0927329,19203637,167.486348,19204104,172.362018,19204647,169.9821554,19205128,167.8110968,19205641,170.1136201,19206169,168.7991094
19206419,2291.076,19207188,168.6105858,19207661,174.441608,19208151,172.5004862,19208679,170.763517,19209180,171.2114058,19209671,168.7646989,19210184,169.3881892,19210649,170.0342558,19211176,168.7842865,19211706,172.8249175,19212228,168.5959968,19212720,173.0565435,19213210,171.1157242,19213703,168.7595328,19214169,171.0730196,19214701,169.8026656
19214951,2292.534,19215739,169.7593803,19216239,175.4428835,19216754,173.9907499,19217231,171.7930636,19217717,171.8858384,19218265,169.4966833,19218779,170.2805247,19219273,171.1105291,19219811,169.5200481,19220297,173.2143005,19220777,169.0424703,19221258,174.0049544,19221760,171.5153995,19222289,169.3733731,19222803,171.695426,19223295,170.3129857
19223545,2294.01,19224328,170.2651561,19224794,176.0281793,19225288,174.3888834,19225759,172.1907313,19226237,172.3179467,19226749,170.1027545,19227229,170.7329434,19227730,171.2246771,19228243,169.7624018,19228726,173.8223274,19229210,169.3619729,19229715,173.9803659,19230234,171.781076,19230746,169.3093067,19231255,171.5604584,19231781,170.2104535
19232031,2295.468,19232792,170.3295517,19233284,176.2114829,19233794,174.4851359,19234300,172.452197,19234795,172.0430198,19235281,169.7387961,19235799,170.5148196,19236261,171.0529578,19236777,169.7940769,19237265,173.9017762,19237763,169.1888522,19238253,174.0540372,19238757,171.750924,19239285,169.5155371,19239757,171.9502644,19240279,170.43025
19240529,2296.944,19241247,170.5902944,19241773,176.5097698,19242219,174.9487977,19242709,172.6322095,19243196,172.7385704,19243695,169.8911617,19244192,170.6635695,19244698,171.3436815,19245180,170.1567839,19245666,173.9247804,19246177,169.5447637,19246620,174.3845057,19247125,172.092744,19247641,169.9473745,19248158,172.3464461,19248659,171.3846819
19248909,2298.384,19249690,171.1414415,19250170,177.055869,19250656,175.2319778,19251173,173.1475413,19251646,173.2271311,19252153,170.6076365,19252652,171.2102938,19253180,171.8060135,19253683,170.4817049,19254169,174.3629625,19254693,169.983191,19255165,174.8709558,19255685,172.3888973,19256175,170.1451628,19256679,172.6019761,19257152,171.2420345
19257402,2299.824,19258175,171.1205701,19258670,176.885961,19259147,175.3151023,19259623,173.0215442,19260133,173.2289534,19260637,170.7898764,19261146,171.4091076,19261648,172.1235948,19262139,170.7578649,19262614,175.0174688,19263119,170.1082487,19263621,174.9398396,19264091,172.7489339,19264600,170.4236702,19265089,172.8563646,19265580,171.3080924
19265830,2301.3,19266593,171.270168,19267077,177.3725258,19267575,175.515662,19268064,173.302854,19268567,173.225745,19269069,170.6880453,19269580,171.1020428,19270054,171.9185148,19270563,170.6813223,19271055,174.8929009,19271539,170.0947469,19272080,174.7730669,19272587,172.5605725,19273095,170.3213572,19273618,172.8568969,19274103,171.3716457
19274353,2302.758,19275123,171.3426748,19275628,177.1330183,19276132,175.529992,19276622,173.3634943,19277086,173.5563276,19277571,170.9585287,19278069,171.5554612,19278611,172.2434216,19279134,170.9101051,19279654,174.729879,19280131,170.350023,19280638,175.4305195,19281114,172.7568068,19281613,170.58701,19282133,172.9719105,19282657,171.8045171
19282907,2304.216,19283642,171.3549448,19284144,177.3455453,19284643,175.4742096,19285133,172.9790827,19285641,173.3958821,19286149,170.9532984,19286641,171.6012405,19287149,172.2631779,19287644,170.808254,19288134,174.7119489,19288639,170.3573196,19289100,175.0068887,19289609,172.5366783,19290085,170.7062581,19290571,173.0706786,19291049,171.8968106
19291299,2305.674,19292058,171.7035292,19292585,177.4346255,19293081,175.8655347,19293595,173.6235114,19294102,173.8687966,19294631,171.4538639,19295133,172.1405987,19295665,172.6484744,19296154,171.5578249,19296658,175.5625768,19297146,171.1428383,19297669,175.9229789,19298200,173.6624541,19298702,171.367225,19299224,173.8506641,19299705,172.0563287
19299955,2307.186,19300716,172.2764404,19301245,178.1760701,19301759,176.6840303,19302228,174.4691763,19302747,174.439834,19303235,172.3534093,19303743,172.739001,19304236,173.3825338,19304710,171.8718543,19305201,176.1278414,19305720,171.2312099,19306225,176.3981474,19306710,173.9968511,19307157,171.8231678,19307642,174.1558743,19308136,173.0368538
19308386,2308.644,19309161,172.8580603,19309683,178.7495395,19310130,177.2598647,19310637,174.9946498,19311107,175.1737923,19311614,172.6799726,19312128,173.2389418,19312630,173.9634575,19313122,172.3402938,19313622,176.46389,19314101,172.1133246,19314624,176.8827975,19315143,174.7051166,19315628,172.4926766,19316134,174.9326692,19316650,173.3850054
19316900,2310.138,19317643,173.279363,19318141,178.9562049,19318633,177.3500643,19319129,175.1336093,19319645,175.6831129,19320158,172.9071492,19320638,173.7372614,19321138,174.2964175,19321629,172.8282859,19322173,176.7891218,19322670,172.2847214,19323183,177.2921057,19323661,174.7070791,19324173,172.4196728,19324642,174.766043,19325164,173.4572597
19325414,2311.632,19326195,173.3587331,19326734,179.3692747,19327245,177.4872182,19327721,175.351157,19328207,175.0669739,19328665,172.8076882,19329153,173.5315288,19329630,174.121252,19330161,172.8209445,19330678,176.8833342,19331182,172.3707952,19331672,177.2719144,19332156,174.9963994,19332680,172.6467516,19333182,175.122303,19333686,173.5159564
19333936,2313.108,19334704,173.4147438,19335191,179.1718618,19335685,177.3995727,19336183,175.2089668,19336681,175.4128767,19337195,173.0442813,19337680,173.8172053,19338178,174.2948019,19338684,173.0760077,19339157,177.0280087,19339666,172.5187916,19340172,177.3712,19340702,175.1133082,19341242,172.5530962,19341775,175.2028368,19342301,173.5719721
19342551,2314.638,19343338,173.4586171,19343860,179.3579397,19344357,177.6158462,19344874,175.7404485,19345329,175.6330852,19345859,173.2879895,19346373,173.9431773,19346851,174.5901578,19347346,173.207497,19347873,177.1098787,19348364,172.5016295,19348863,177.4487043,19349353,175.2693969,19349848,173.1780107,19350342,175.3679592,19350839,174.2445103
19351089,2316.114,19351834,174.0138836,19352351,179.7880812,19352875,178.2069897,19353383,175.7442977,19353890,175.9996433,19354393,173.4322855,19354880,174.115506,19355376,174.8566981,19355872,173.4906499,19356365,177.4047728,19356900,172.6644475,19357399,177.5619162,19357909,175.4683439,19358428,173.0259739,19358967,175.5672381,19359487,174.0910952
19359737,2317.644,19360481,173.9025164,19360937,179.7591715,19361449,178.1512569,19361942,175.9113748,19362482,176.1179491,19362989,173.6715243,19363507,174.0540195,19364030,174.9452393,19364541,173.6026377,19365075,177.5863411,19365582,173.2569191,19366070,178.2163394,19366554,175.7551815,19367072,173.4857156,19367548,175.6989218,19368055,174.5274076
19368305,2319.138,19369055,174.3221477,19369535,180.3880089,19370063,178.3016807,19370581,176.2095564,19371059,176.4323995,19371531,173.8906687,19372030,174.4092147,19372574,175.2273012,19373091,173.7519561,19373581,177.7332676,19374086,173.3857067,19374603,178.3160933,19375129,176.0503454,19375640,173.5300066,19376133,176.0897932,19376614,174.8622839
19376864,2320.65,19377630,174.8076303,19378110,180.5952919,19378571,179.1223155,19379093,176.6283058,19379586,176.7377585,19380085,174.316652,19380604,174.8511515,19381126,175.5911283,19381649,174.0423128,19382111,177.9107391,19382619,173.3861198,19383098,178.4863327,19383611,175.8062595,19384126,173.7223354,19384638,176.2450329,19385146,174.7373557
19385396,2322.126,19386155,174.6202101,19386679,180.1226822,19387201,178.9038861,19387754,176.7652137,19388254,176.9768879,19388780,174.3580397,19389274,174.9171605,19389755,175.8076104,19390267,174.5056634,19390779,178.3051477,19391288,174.3092119,19391758,178.8103443,19392258,176.8079394,19392710,174.2954385,19393234,176.7591667,19393747,175.3465752
19393997,2323.656,19394747,175.292106,19395240,180.9257464,19395750,179.5120542,19396236,177.1491919,19396740,177.2278964,19397263,175.0370287,19397772,175.3187729,19398311,176.1230376,19398812,174.6843814,19399326,178.7507472,19399834,173.9929177,19400303,178.7305129,19400792,176.8276155,19401313,174.6121282,19401777,177.2810945,19402257,175.6646757
19402507,2325.168,19403261,175.5462102,19403742,181.4321493,19404246,179.6861187,19404772,177.9464715,19405297,177.9410889,19405797,174.9324947,19406311,175.9761744,19406756,176.6280934,19407280,175.269691,19407756,179.1542632,19408262,174.8561131,19408784,179.5468193,19409291,177.3493978,19409786,174.8331658,19410309,177.5297718,19410829,175.7298379
19411079,2326.68,19411798,175.862003,19412321,181.7569831,19412830,180.3943565,19413319,177.9387648,19413832,177.9934417,19414337,175.7499555,19414855,176.3838164,19415351,176.9954187,19415868,175.6513452,19416363,179.3446644,19416845,175.0122767,19417316,180.0471958,19417835,177.6085646,19418385,175.1903863,19418887,177.8738604,19419397,176.0352031
19419647,2328.21,19420373,176.2423249,19420857,181.91906,19421353,180.6170713,19421841,178.1263913,19422309,178.2764662,19422808,175.557832,19423326,176.0201635,19423793,176.8598413,19424278,175.644349,19424745,179.8896326,19425279,175.3533659,19425814,179.9960948,19426302,177.7340446,19426800,175.2577524,19427252,177.6492984,19427761,176.2464566
19428011,2329.686,19428788,176.2161949,19429306,182.1504128,19429812,180.4802103,19430291,178.1431685,19430790,178.0674739,19431297,175.8005095,19431805,176.2585761,19432297,177.1168699,19432791,175.6346116,19433315,179.640964,19433799,174.9914183,19434321,179.9408177,19434800,177.5925596,19435274,175.3233143,19435771,177.7467658,19436274,176.145318
19436524,2331.198,19437288,176.3723247,19437798,182.5537654,19438285,180.6567577,19438806,178.0881133,19439300,178.6145457,19439796,176.1202204,19440297,176.5698561,19440774,177.387578,19441258,175.8436291,19441738,180.1983321,19442238,175.2752681,19442716,180.0893196,19443230,177.682394,19443706,175.5376396,19444209,178.0655756,19444725,176.6770286
19444975,2332.692,19445713,176.545309,19446217,182.4314811,19446707,180.5219452,19447200,178.4855654,19447714,178.3797126,19448212,176.0320757,19448737,176.5975254,19449233,177.3771107,19449728,176.012897,19450208,180.1636749,19450703,175.3508128,19451172,180.3504776,19451675,177.9533441,19452202,175.5970416,19452716,178.2157231,19453231,176.975134
19453481,2334.222,19454222,176.8750994,19454756,182.5587181,19455244,181.1509251,19455741,178.8419656,19456241,178.5176478,19456775,176.3169247,19457268,176.9813417,19457750,177.7312042,19458272,176.4077855,19458781,180.5532516,19459285,175.6556637,19459841,180.5301418,19460319,178.5088413,19460821,176.1789093,19461325,178.8366326,19461836,177.1666836
19462086,2335.752,19462845,177.3799909,19463332,183.3138405,19463820,181.7046726,19464354,179.223614,19464881,179.4439384,19465331,177.3132168,19465808,177.5326576,19466315,178.3732204,19466794,177.1235311,19467281,180.905013,19467795,176.5666732,19468289,181.4825841,19468790,179.0651138,19469316,176.7373511,19469837,179.324692,19470324,177.8547789
19470574,2337.264,19471320,177.3645488,19471784,183.2472112,19472287,181.6544158,19472766,179.1781454,19473253,179.1859019,19473759,177.0367482,19474269,177.3835326,19474793,178.0518458,19475300,176.9419846,19475820,181.2189096,19476316,176.0371541,19476810,181.0681318,19477310,178.8208481,19477791,176.4074811,19478294,179.0702276,19478811,177.7137067
19479061,2338.776,19479821,177.3218684,19480335,183.5043782,19480833,181.6651821,19481330,179.5491769,19481817,179.806685,19482304,177.3075888,19482799,177.9351844,19483273,178.5265876,19483786,177.2856493,19484235,181.3201901,19484735,176.97816,19485249,181.9624412,19485764,179.419532,19486261,177.2017059,19486804,179.5834105,19487292,177.9395562
19487542,2340.306,19488302,178.0270824,19488789,183.6965869,19489306,182.2581688,19489795,179.9176339,19490313,179.8498242,19490823,177.1824265,19491317,177.9613844,19491814,178.7207846,19492274,177.4366752,19492794,181.2237735,19493343,176.8215649,19493834,181.682186,19494328,179.3410132,19494833,176.9338007,19495323,179.8417211,19495819,178.2713108
19496069,2341.818,19496806,178.2888786,19497310,184.0724796,19497804,182.6747265,19498302,180.2822823,19498751,180.2521089,19499256,177.9781293,19499742,178.5937001,19500253,179.2969362,19500760,177.8163183,19501245,181.8256527,19501750,177.4479452,19502227,182.0778314,19502709,180.0482751,19503249,177.6508368,19503768,180.2045635,19504274,178.4777695
19504524,2343.348,19505263,178.4921341,19505755,184.3614545,19506251,182.6376176,19506762,180.4404719,19507293,180.8455166,19507803,177.9001979,19508309,178.6472326,19508803,179.4998433,19509291,178.0714461,19509819,181.9198039,19510302,177.4881161,19510775,182.1790888,19511295,180.0670969,19511763,177.9544925,19512250,180.3987584,19512749,178.9606422
19512999,2344.878,19513760,178.8785572,19514278,185.0169999,19514785,183.0268454,19515281,180.9209996,19515798,181.0961608,19516292,178.7853692,19516775,179.4165224,19517268,180.0713599,19517796,178.6947004,19518282,182.4659822,19518788,178.4766552,19519280,183.4653749,19519750,181.0843979,19520254,178.6402179,19520734,181.2265305,19521281,179.7735079
19521531,2346.426,19522284,179.6182038,19522814,185.5023109,19523317,184.0378851,19523811,181.7995577,19524327,181.3788403,19524863,179.5467474,19525347,179.993659,19525897,180.4886679,19526392,178.9644506,19526907,183.2420602,19527425,178.4616103,19527914,183.4320909,19528414,181.2246042,19528897,178.6675251,19529402,181.4654019,19529875,179.9596103
19530125,2347.974,19530872,179.6682534,19531364,185.6532568,19531893,183.8353227,19532368,181.6360834,19532867,181.7161746,19533339,179.2673276,19533840,179.7032577,19534357,180.5239312,19534850,179.1025327,19535368,183.1663666,19535883,178.9229892,19536382,184.0872117,19536952,181.4660641,19537457,179.1006859,19537969,181.8212385,19538454,180.5134923
19538704,2349.54,19539442,180.3449643,19539897,186.4812539,19540390,184.4379911,19540850,182.1773556,19541327,182.0795305,19541829,179.6392008,19542307,180.4046851,19542787,181.0865247,19543282,179.5559535,19543769,183.4364095,19544279,179.1787162,19544761,184.3105518,19545304,181.8914918,19545838,179.2839643,19546334,181.9039841,19546845,180.3547632
19547095,2351.07,19547861,180.5600869,19548364,186.3826086,19548903,184.9643259,19549384,182.7227986,19549875,182.8435835,19550401,180.3912422,19550910,181.0276626,19551400,181.5734519,19551886,180.2236653,19552385,184.1294396,19552873,179.6700028,19553395,184.5697915,19553890,182.3580595,19554409,179.8851336,19554908,182.5493591,19555401,181.2568799
19555651,2352.618,19556400,180.8420941,19556889,186.8561435,19557403,185.1660696,19557928,182.9047524,19558472,183.0321068,19558950,180.3629589,19559454,181.2912555,19559972,181.8281728,19560437,180.5398594,19560915,184.979981,19561399,180.1989184,19561891,185.2621293,19562408,182.8554272,19562904,180.3519459,19563422,183.0252727,19563919,181.6608268
19564169,2354.148,19564926,181.4745244,19565428,187.3257147,19565942,185.5588842,19566452,183.3986058,19566960,183.7156971,19567489,181.2102517,19567980,181.7462942,19568496,182.3899428,19569004,180.9924051,19569515,185.2795297,19570019,180.3734204,19570503,185.3927192,19571013,182.8893246,19571526,180.516506,19572003,183.2187693,19572510,181.58948
19572760,2355.75,19573565,181.4801622,19574101,187.2892407,19574602,185.5809158,19575112,183.5088113,19575603,183.7658354,19576084,181.2794404,19576575,181.5744458,19577045,182.5160431,19577551,181.2437743,19578053,185.1409579,19578572,180.1710921,19579087,185.4518246,19579601,182.9070903,19580098,180.4527304,19580582,183.2921291,19581107,181.4654872
19581357,2357.316,19582081,181.7686959,19582577,188.0611384,19583044,185.9951519,19583546,183.6065562,19584033,183.5683295,19584536,181.3068336,19585055,181.495038,19585562,182.1882464,19586081,180.7265737,19586554,184.5714726,19587045,180.155667,19587518,184.9748574,19588009,182.8090071,19588506,180.4022794,19589009,183.0924854,19589520,181.5026874
19589770,2358.864,19590531,181.5034392,19591033,187.0277471,19591513,185.8917445,19592031,183.4892964,19592543,183.9832747,19593053,181.3441609,19593549,181.8799362,19594050,182.610548,19594531,181.2783009,19594995,185.7360469,19595501,180.5855268,19596021,185.5870775,19596531,183.3250228,19597041,181.2305593,19597540,183.9410163,19598028,182.4716456
19598278,2360.412,19599021,182.2793262,19599544,188.226868,19600024,186.436315,19600497,184.3441602,19600988,184.4213696,19601495,181.8593422,19601979,182.570698,19602456,183.205149,19602950,181.9440554,19603472,185.9761844,19603975,181.1989607,19604502,185.974783,19605023,183.6548761,19605525,181.0678056,19606011,183.7685857,19606504,182.4307566
19606754,2361.96,19607492,182.3683458,19607994,188.1263867,19608509,186.7210852,19609012,184.1271147,19609494,184.6226759,19609980,181.9564945,19610525,182.7278515,19611017,183.302014,19611527,181.9303081,19612030,186.2212577,19612550,181.5730644,19613049,186.611797,19613536,184.2489568,19614023,181.5006654,19614516,184.4129905,19614994,182.6740185
19615244,2363.544,19615958,182.7043949,19616499,188.6816254,19617061,186.939875,19617558,184.7467196,19618086,184.8738312,19618594,182.4313635,19619059,182.9144787,19619562,183.645107,19620084,182.4443977,19620604,186.8707951,19621105,181.9581299,19621609,186.8912171,19622101,184.4727824,19622572,181.9043244,19623093,184.4789407,19623646,182.8068203
19623896,2365.128,19624622,182.8849262,19625128,188.6982923,19625645,187.2175311,19626165,184.6612415,19626673,185.0745999,19627161,182.3816318,19627648,183.1416212,19628140,183.7874732,19628633,182.2269715,19629109,186.3986037,19629614,181.5067762,19630100,186.7015798,19630563,184.244006,19631020,181.7907948,19631529,184.4232583,19632027,182.8370451
19632277,2366.658,19633022,182.9479315,19633538,189.150618,19634056,187.1266054,19634556,185.0591263,19635070,184.8714727,19635611,182.5388201,19636137,183.1093352,19636638,183.792322,19637153,182.5219477,19637653,186.7573856,19638146,181.9193379,19638632,186.6609816,19639156,184.4889179,19639689,182.1594957,19640185,184.5723546,19640654,182.9469787
19640904,2368.26,19641649,182.9046992,19642119,188.873371,19642619,186.999013,19643120,184.8505553,19643647,185.0505746,19644111,182.6908622,19644645,183.3848625,19645150,184.0772501,19645615,182.5604654,19646095,186.4370508,19646594,182.024554,19647131,186.8733989,19647604,184.4985661,19648109,182.0304771,19648604,184.4196739,19649116,183.14402
19649366,2369.826,19650117,182.9035835,19650608,188.82849,19651123,187.1260104,19651647,184.8320252,19652139,185.0315709,19652668,182.539869,19653172,182.847495,19653667,183.9217569,19654172,182.4025217,19654707,186.4489664,19655204,181.7729978,19655694,186.8105984,19656222,184.3955661,19656753,181.8445145,19657273,184.655922,19657760,183.4352077
19658010,2371.41,19658765,183.2194316,19659314,189.151322,19659819,187.4658967,19660332,185.0856848,19660841,185.2998561,19661344,182.7650362,19661852,183.3118655,19662309,184.0327698,19662821,182.8129249,19663350,187.0720717,19663825,182.0443763,19664333,187.2419719,19664836,184.9556038,19665326,182.5449013,19665815,185.2101314,19666324,183.6872207
19666574,2372.994,19667339,183.6098935,19667843,189.5903062,19668365,188.0569761,19668866,185.9626694,19669365,185.999393,19669853,183.7469599,19670373,183.9750646,19670873,184.8245835,19671371,183.4421586,19671904,187.6240488,19672413,182.54595,19672918,187.6098399,19673410,185.1504753,19673909,182.4764456,19674416,185.4690912,19674922,183.6618985
19675172,2374.596,19675892,183.5967569,19676374,189.4618904,19676890,187.8172956,19677391,185.5870512,19677871,186.2703336,19678333,183.6067569,19678833,184.0478294,19679328,184.7737954,19679856,183.5249271,19680355,187.6971163,19680854,182.8945463,19681343,187.9593037,19681855,185.6906794,19682348,183.2990383,19682871,186.2064576,19683348,184.6854648
19683598,2376.162,19684362,184.4717598,19684868,190.2749709,19685389,188.8189705,19685849,186.7825134,19686391,186.7059174,19686883,184.4172368,19687409,184.9165749,19687913,185.571283,19688471,184.1848591,19688965,188.521134,19689496,183.4333876,19690009,188.7314773,19690493,186.2208133,19690996,183.8480883,19691511,186.6071197,19692026,184.8895279
19692276,2377.764,19693012,184.7944711,19693504,190.662981,19694014,189.0843851,19694511,186.6476829,19695045,187.2369146,19695582,184.834618,19696099,185.1004143,19696577,185.9694973,19697088,184.7712028,19697616,188.8418737,19698132,184.2562934,19698609,189.0055814,19699108,186.8784141,19699636,184.1380762,19700112,186.7942736,19700628,185.2692027
19700878,2379.384,19701613,185.1602182,19702140,191.1116749,19702665,189.2403357,19703193,186.9576875,19703682,186.9962535,19704164,184.9136682,19704656,185.3606477,19705193,186.0118629,19705663,184.6869625,19706203,189.0576995,19706700,184.3248646,19707193,189.1266725,19707681,186.9379206,19708142,184.4100511,19708637,187.021872,19709129,185.6413766
19709379,2380.95,19710135,185.3527726,19710636,191.3771476,19711131,189.5291536,19711625,187.4155757,19712121,187.5150224,19712616,184.8605078,19713083,185.30584,19713590,186.3175344,19714040,184.7601015,19714529,189.1664321,19715024,184.136308,19715498,189.1180054,19715991,186.8961213,19716522,184.1293651,19717042,187.1862592,19717552,185.5368169
19717802,2382.516,19718539,185.2345483,19719004,191.3281724,19719488,189.3444083,19719988,186.9293817,19720495,187.2692357,19720985,184.7629044,19721518,185.2919552,19722016,186.1463175,19722547,184.7732276,19723055,188.7202222,19723584,184.0459573,19724086,189.039852,19724608,187.0218349,19725134,184.3958262,19725633,187.3110114,19726142,185.755001
19726392,2384.136,19727146,185.7312621,19727615,191.6623556,19728105,189.946897,19728576,187.4968102,19729080,187.6118515,19729608,185.5415978,19730141,186.0889531,19730656,186.6493467,19731181,185.1435443,19731661,189.8055342,19732188,184.6779585,19732673,189.3663423,19733190,187.3978804,19733706,184.9116174,19734210,187.3949429,19734713,186.2232088
19734963,2385.738,19735724,186.0100265,19736235,192.1861556,19736763,190.4511463,19737262,188.0987386,19737789,188.2842978,19738295,185.6104568,19738787,186.2254477,19739269,186.9028603,19739796,185.6815711,19740305,189.8245628,19740809,185.0048197,19741284,189.842833,19741777,187.4875235,19742333,184.9330318,19742835,187.4939873,19743330,186.1392101
19743580,2387.358,19744348,186.1142592,19744838,192.310582,19745326,190.2873586,19745818,188.0581164,19746323,188.428161,19746807,185.7900184,19747322,186.5459613,19747810,187.1671696,19748343,185.8456824,19748841,189.7242118,19749375,185.1003052,19749870,190.1059216,19750420,187.9755101,19750883,185.179296,19751401,187.9787425,19751931,186.3505356
19752181,2388.96,19752934,186.2938618,19753436,192.5951769,19753936,190.5646628,19754435,188.1245925,19754940,188.4713947,19755442,185.9660269,19755953,186.5996314,19756444,187.2735655,19756914,185.8740515,19757416,189.8785907,19757913,185.4244592,19758403,190.2424245,19758882,188.0812616,19759386,185.6291311,19759894,188.3227532,19760393,186.8573161
19760643,2390.562,19761391,186.6702153,19761899,192.6551281,19762384,190.8838458,19762889,188.7809684,19763398,188.7385268,19763919,186.4586349,19764418,186.8013578,19764960,187.8533137,19765442,186.4541825,19765901,190.7634255,19766408,185.9902826,19766899,190.7088084,19767415,188.768312,19767945,185.9962603,19768431,188.8229732,19768921,187.405368
19769171,2392.182,19769935,187.2645813,19770449,193.181561,19770962,191.378182,19771464,189.3015391,19771928,189.6639732,19772421,187.1614229,19772952,187.5772838,19773455,188.3661653,19773926,186.8808463,19774372,191.2019468,19774860,186.4823322,19775355,191.4555764,19775863,189.1970371,19776354,186.722128,19776852,189.5296774,19777376,187.6672789
19777626,2393.748,19778378,187.8473616,19778889,193.3547785,19779390,192.208624,19779919,189.8773444,19780405,190.0382528,19780873,187.6797912,19781372,188.15822,19781858,188.8641963,19782364,187.6352886,19782857,191.81391,19783337,187.0998418,19783858,191.7524134,19784333,189.6768672,19784847,187.3187045,19785372,190.0154106,19785875,188.4627366
19786125,2395.35,19786855,188.1707126,19787335,194.2110083,19787835,192.2630604,19788321,189.8776132,19788830,189.8434941,19789335,187.7815527,19789826,188.0647626,19790336,189.0365243,19790815,187.7041092,19791306,192.3415023,19791801,187.1976717,19792301,192.1674312,19792822,189.9900427,19793357,187.2221051,19793860,190.0517577,19794383,188.5228387
