t_enc_us,enc_deg,t1_us,y1,t2_us,y2,t3_us,y3,t4_us,y4,t5_us,y5,t6_us,y6,t7_us,y7,t8_us,y8,t9_us,y9,t10_us,y10,t11_us,y11,t12_us,y12,t13_us,y13,t14_us,y14,t15_us,y15,t16_us,y16
4789291,896.472,4790047,147.8133723,4790507,153.5477287,4791019,151.8102816,4791531,149.7064938,4792026,149.4194661,4792514,147.3638183,4793042,147.765627,4793555,148.4483418,4794040,146.862701,4794545,150.8538511,4795067,146.6224086,4795610,151.3028034,4796130,149.1533714,4796657,147.1834441,4797174,149.0229255,4797695,147.8148905
4797945,897.768,4798651,147.7041575,4799135,153.2021844,4799619,151.7543379,4800135,149.4460752,4800666,149.4758731,4801159,147.2851316,4801675,147.7101948,4802178,148.4811889,4802677,146.6000936,4803187,150.2998916,4803691,146.473345,4804198,150.8033885,4804684,148.4894799,4805190,146.8833376,4805676,148.5176823,4806222,147.4821291
4806472,899.028,4807235,147.3684077,4807734,153.2257786,4808225,151.3432247,4808723,149.2490231,4809227,149.1923058,4809749,146.7976509,4810266,147.8361035,4810792,148.0126144,4811297,146.5299034,4811792,150.3237926,4812334,146.0055686,4812836,150.6474857,4813350,148.2869856,4813861,146.4806942,4814337,148.4498167,4814818,147.1904438
4815068,900.306,4815790,146.9045844,4816278,152.6704365,4816759,150.9246979,4817254,148.8259438,4817769,148.758493,4818269,146.6392847,4818779,147.3934661,4819289,147.8901276,4819764,146.4067863,4820275,150.1002824,4820775,145.9585088,4821291,150.4088614,4821792,148.1491352,4822311,146.1748635,4822850,147.9139081,4823337,146.8934963
4823587,901.584,4824326,146.7046929,4824860,152.3117019,4825349,150.6551492,4825870,148.558214,4826393,148.3459554,4826887,146.0196671,4827370,146.7538674,4827861,147.3050103,4828353,145.6267507,4828811,149.3352163,4829346,145.3035421,4829848,149.6355366,4830351,147.8541417,4830868,145.9540477,4831342,147.621992,4831849,146.7362417
4832099,902.844,4832826,146.3444564,4833297,152.135453,4833856,150.2546412,4834400,148.1783537,4834898,148.0900015,4835413,145.6807184,4835936,146.2728236,4836404,146.9886966,4836930,145.6011126,4837448,149.5083184,4837944,144.9867769,4838448,149.5751393,4838938,147.2561418,4839482,145.6102772,4840002,146.928366,4840467,146.1352015
4840717,904.104,4841425,145.8517195,4841920,151.6889223,4842424,150.0392874,4842943,147.8661318,4843435,147.8194946,4843944,145.8315553,4844443,146.2666105,4844941,146.9261371,4845430,145.411771,4845948,149.1552227,4846409,144.6784451,4846937,149.4711289,4847422,147.2023006,4847908,145.5818758,4848397,147.5065105,4848862,146.1800051
4849112,905.346,4849886,146.0189953,4850424,151.6487814,4850920,150.055864,4851440,147.7231898,4851966,147.606278,4852532,145.4515877,4853029,146.353244,4853478,146.6680847,4853972,145.0815952,4854461,148.9377537,4854968,144.719834,4855458,149.490739,4855962,147.2525185,4856459,145.2953579,4856935,147.0308554,4857440,146.0646825
4857690,906.606,4858414,145.6546499,4858912,151.4305202,4859390,149.4800428,4859885,147.6169804,4860373,147.3515302,4860896,145.1265113,4861384,145.9195036,4861865,146.4148799,4862381,144.9902047,4862894,148.1078185,4863364,144.3377694,4863864,148.7294605,4864367,146.6904431,4864885,145.0553743,4865401,146.6229235,4865898,145.6153931
4866148,907.866,4866895,145.2629929,4867399,150.6669254,4867874,149.556426,4868384,147.2261143,4868866,147.0821773,4869385,144.7593886,4869907,145.5981709,4870420,145.7734427,4870919,144.3410001,4871436,147.6713271,4871953,144.0021714,4872480,148.6534629,4872949,146.045647,4873469,144.5348383,4873981,146.1067757,4874488,145.0114511
4874738,909.108,4875486,144.763955,4875993,150.4599469,4876511,148.9134617,4877017,146.6675832,4877524,146.3690658,4878024,144.1802875,4878517,144.9907971,4879026,145.3280357,4879508,143.9375537,4880037,147.4881295,4880534,143.7502724,4881020,148.2506598,4881514,145.8542703,4882012,144.3095039,4882494,145.8998067,4882948,144.6401501
4883198,910.35,4883942,144.4378957,4884478,150.2683555,4884998,148.2205326,4885519,146.0980048,4886023,146.0221561,4886529,143.6256086,4887035,144.5894486,4887537,144.9821312,4888008,143.4661589,4888544,147.1861503,4889049,143.0089037,4889554,147.8985293,4890037,145.1926993,4890549,143.487837,4891061,145.3734444,4891564,144.2964519
4891814,911.574,4892545,144.119372,4893029,149.6422362,4893549,147.9688571,4894052,146.0604864,4894541,145.4852833,4895032,143.3050806,4895512,144.1537538,4895984,144.4335997,4896523,142.782781,4897022,146.6154579,4897509,142.3279255,4898012,147.2276517,4898493,144.7156391,4898954,142.6950275,4899403,144.3756353,4899921,143.2258448
4900171,912.816,4900897,142.9875081,4901376,148.6551432,4901891,147.0915229,4902416,144.9627396,4902924,144.6054621,4903410,142.4944626,4903923,142.9830547,4904423,143.5586791,4904936,141.9121664,4905446,145.6703352,4905940,141.5326325,4906435,146.3497015,4906930,143.8549995,4907425,142.2498972,4907903,143.8646117,4908410,142.756912
4908660,914.04,4909403,142.5010835,4909922,147.9887919,4910435,146.5359924,4910921,144.6743901,4911451,144.4522603,4911959,142.288359,4912470,143.1826831,4912958,143.5031666,4913438,141.9970088,4913925,145.6840763,4914418,141.9601966,4914886,146.2660368,4915368,143.9818063,4915853,142.4157084,4916412,144.1442168,4916898,143.1314338
4917148,915.246,4917906,142.8291514,4918421,148.8745912,4918902,146.7631017,4919419,144.8807206,4919946,144.5587099,4920456,142.0671391,4920934,142.9846761,4921420,143.4485562,4921933,141.8750532,4922442,145.722188,4922966,141.8861218,4923467,146.1778763,4923949,143.6507771,4924440,142.1850197,4924960,143.6229371,4925464,142.7739368
4925714,916.488,4926457,142.4881409,4926943,148.3113859,4927469,146.654067,4928004,144.4025968,4928475,144.1824381,4928973,142.0963839,4929449,142.5673498,4929946,143.2961338,4930441,141.8056271,4930946,145.3230046,4931463,141.3892764,4931986,146.0503991,4932451,143.4382655,4932986,141.7180942,4933493,143.5146048,4934017,142.4353522
4934267,917.712,4935033,142.1705582,4935563,147.7298693,4936051,145.8791391,4936552,143.9512423,4937054,143.7569529,4937526,141.3972482,4938043,142.3973554,4938570,142.8682236,4939074,141.2613437,4939570,145.0629079,4940081,140.7847435,4940540,145.278799,4941035,142.9678628,4941527,141.2510704,4942006,143.0125431,4942535,141.9855693
4942785,918.918,4943538,141.4399512,4944043,147.3100243,4944573,145.7366531,4945089,143.6801973,4945615,143.3874267,4946165,141.086878,4946681,142.1033004,4947188,142.5794017,4947699,141.1132017,4948180,144.6497208,4948706,140.7081579,4949197,145.1620462,4949713,142.804025,4950228,141.3461457,4950728,143.153468,4951234,142.0719394
4951484,920.178,4952222,141.932794,4952696,147.4611051,4953206,145.8494029,4953722,143.7645976,4954213,143.5036253,4954712,141.1687527,4955241,142.0949866,4955751,142.4372606,4956260,140.8542767,4956743,144.4859639,4957250,140.4929095,4957733,145.0781846,4958255,142.6205405,4958778,141.062659,4959285,142.7688613,4959783,141.494125
4960033,921.402,4960774,141.3219606,4961293,146.8529089,4961774,145.4852371,4962283,143.2050184,4962750,142.7907283,4963248,140.6753595,4963748,141.5174366,4964216,141.7471184,4964703,140.2328129,4965237,143.9254551,4965734,139.7392832,4966213,144.4060999,4966705,141.9031277,4967205,140.2225693,4967680,141.8098768,4968220,140.6716894
4968470,922.59,4969240,140.7164575,4969754,146.2175649,4970269,144.830002,4970742,142.4528472,4971243,142.125477,4971779,139.9932958,4972288,140.8399777,4972783,141.1600837,4973250,139.6010057,4973748,143.3398654,4974248,139.0867834,4974728,144.0246399,4975222,141.5296773,4975754,139.7070532,4976246,141.249396,4976782,140.5306214
4977032,923.814,4977763,140.0595595,4978254,145.524063,4978747,143.9685599,4979270,142.0511264,4979738,141.4169736,4980234,139.5080067,4980698,140.4008292,4981204,140.7783442,4981681,139.3284858,4982214,142.8995185,4982714,139.2126927,4983226,143.4730401,4983749,141.2201001,4984292,139.6958576,4984781,141.2779144,4985283,140.144091
4985533,925.02,4986233,140.0819274,4986728,145.8543208,4987227,144.0663884,4987737,141.971188,4988236,141.5251311,4988681,139.4601251,4989202,140.3143364,4989705,140.7279503,4990256,139.1375886,4990734,142.9616048,4991220,138.7409318,4991735,143.5212429,4992186,141.1551207,4992696,139.6104843,4993217,141.0522218,4993697,140.377442
4993947,926.19,4994687,139.9021458,4995181,145.230461,4995662,143.8785028,4996169,141.9654876,4996676,141.6491258,4997180,139.0305469,4997691,139.9347348,4998182,140.5859343,4998698,138.8978064,4999181,142.3811077,4999689,138.4808173,5000194,143.1891039,5000661,140.7631104,5001142,139.2971252,5001633,140.7365156,5002121,139.6040503
5002371,927.396,5003131,139.6523907,5003633,145.1861949,5004153,143.7467626,5004645,141.4301523,5005119,141.3443897,5005663,139.2199078,5006173,139.9995873,5006693,140.3584437,5007189,138.7386228,5007649,142.1721401,5008163,138.3262155,5008670,143.2209632,5009146,140.7575363,5009635,138.8291883,5010124,140.4315791,5010607,139.527541
5010857,928.584,5011606,139.4478357,5012099,145.1260579,5012591,143.6068624,5013121,141.3470813,5013612,140.8015426,5014103,138.5687259,5014633,139.7064674,5015154,139.950971,5015684,138.5309599,5016172,142.1730157,5016651,138.0495825,5017154,142.7389948,5017625,140.3498919,5018128,138.8258191,5018628,140.2799657,5019117,139.3583932
5019367,929.772,5020107,138.9732347,5020604,144.6107623,5021128,143.187468,5021636,141.1249738,5022116,140.9900049,5022630,138.3851005,5023145,139.3184446,5023653,139.7395818,5024142,138.2898699,5024677,141.5130712,5025188,137.7464926,5025719,142.2225884,5026191,139.9038406,5026691,138.6282478,5027178,140.3060224,5027701,139.097856
5027951,930.996,5028701,138.8406205,5029179,144.6193947,5029704,142.615752,5030196,140.6837217,5030669,140.6428057,5031184,138.2825311,5031689,138.9727677,5032211,139.6135888,5032726,137.7812761,5033209,141.3978217,5033675,137.4989428,5034168,142.2316279,5034659,139.8314018,5035124,138.0745085,5035590,139.642772,5036098,138.812746
5036348,932.184,5037110,138.4609032,5037588,143.7763866,5038103,142.0761945,5038628,140.1751085,5039113,139.9038403,5039643,137.733779,5040156,138.3946636,5040648,138.7699492,5041154,137.4112083,5041650,141.0160496,5042161,137.0837049,5042652,141.7002658,5043148,139.3478605,5043658,137.8513717,5044164,139.3966603,5044687,138.489921
5044937,933.354,5045679,137.9729618,5046164,143.8171708,5046657,141.903784,5047161,139.7335996,5047601,139.3587982,5048103,136.9458846,5048570,137.6789012,5049070,138.285218,5049556,136.6235933,5050028,140.2081192,5050538,136.2075488,5051040,140.7539128,5051533,138.1984993,5052048,136.8266031,5052591,138.2270184,5053083,137.2797199
5053333,934.524,5054091,137.1329045,5054524,143.1035664,5055009,141.068349,5055493,139.1359148,5055982,138.5698829,5056500,136.431705,5056995,137.570808,5057521,137.8606751,5058016,136.5534068,5058519,140.4689567,5059010,136.1965077,5059510,140.9451961,5060039,138.5713309,5060549,136.8961324,5061052,138.2834683,5061532,137.4644634
5061782,935.694,5062528,137.0424892,5062999,142.7705303,5063483,140.9650573,5063987,139.1954863,5064483,138.8960313,5064979,136.4927504,5065494,137.529553,5066011,137.7741079,5066494,136.3301136,5066989,139.3788606,5067503,135.6486653,5068007,140.262618,5068528,137.6393471,5069034,136.3456995,5069531,137.8016689,5070024,136.8119644
5070274,936.864,5071017,136.3970568,5071501,142.0986016,5072014,140.3931112,5072502,138.3665628,5073048,138.1076004,5073539,135.9304703,5074019,136.7544285,5074528,137.1150473,5075022,135.5775238,5075522,139.4289629,5076041,135.3971969,5076512,139.7435663,5077008,137.4633418,5077496,135.7943385,5078012,137.0725996,5078506,136.2814455
5078756,938.034,5079500,135.9488127,5080018,141.6974103,5080536,139.8155258,5080981,137.7259472,5081508,137.6048333,5082016,135.3657246,5082542,136.1675838,5083035,136.6016559,5083541,134.9737578,5084069,138.5174193,5084616,134.6040927,5085122,139.1084072,5085609,136.6449645,5086081,135.2748568,5086573,136.4219797,5087074,135.5632953
5087324,939.204,5088072,135.2197909,5088615,140.6728244,5089107,139.1636234,5089599,137.0326065,5090082,136.375572,5090524,134.6695678,5091028,135.5746926,5091531,135.7773879,5091998,134.2621637,5092478,137.7453684,5092957,133.7908632,5093420,138.2356906,5093928,135.7663805,5094401,134.3277904,5094891,135.7027356,5095364,134.8865568
5095614,940.32,5096385,134.6860918,5096911,140.4483976,5097397,138.7052425,5097892,136.3382537,5098416,136.2809919,5098919,133.9815728,5099402,134.8397147,5099873,135.4056996,5100355,133.6576916,5100860,137.4619635,5101343,133.6775016,5101855,138.0900767,5102370,135.814888,5102849,134.4118109,5103332,135.6737645,5103837,134.7872477
5104087,941.49,5104863,134.6535553,5105363,140.0915025,5105881,138.5942564,5106392,136.2381092,5106897,136.0598465,5107416,134.2883003,5107914,134.9775746,5108382,135.3402111,5108906,134.0125975,5109434,137.3683775,5109932,133.3369715,5110432,137.7559416,5110936,135.4490653,5111419,134.144601,5111909,135.594364,5112398,134.437779
5112648,942.642,5113403,134.2200623,5113938,139.5991379,5114465,138.1573366,5114974,136.062523,5115490,135.7146128,5116030,133.4424972,5116521,134.5617005,5117035,134.7652622,5117553,133.2634643,5118069,136.7065377,5118531,132.8859112,5119059,136.9472375,5119526,134.9721424,5119999,133.360123,5120507,134.5807382,5120997,134.0296836
5121247,943.83,5121970,133.7881729,5122484,139.4062713,5122985,137.7504263,5123501,135.5133543,5124012,135.1270417,5124504,133.0831924,5124999,133.7167026,5125507,134.1701334,5125990,132.4776006,5126481,136.1455146,5127017,132.1765305,5127512,136.8814146,5127991,134.2436005,5128511,133.0032106,5129025,134.3837808,5129517,133.4175204
5129767,944.946,5130510,133.1809638,5131037,138.7664327,5131568,136.9651378,5132065,135.181853,5132568,135.119667,5133075,132.7052868,5133624,133.619689,5134094,133.9699276,5134592,132.3663639,5135113,135.8196824,5135607,131.9220689,5136114,136.308395,5136608,133.9138671,5137095,132.7591563,5137636,134.121475,5138151,133.4566767
5138401,946.116,5139116,132.9444648,5139646,138.5983351,5140133,136.9461991,5140659,134.5355939,5141144,134.2797306,5141634,132.0020352,5142165,133.1915358,5142666,133.2608523,5143178,131.7808588,5143639,135.3605354,5144109,131.5395219,5144620,136.1594808,5145109,133.5130767,5145618,132.1817937,5146106,133.5514461,5146630,132.6284102
5146880,947.25,5147635,132.4440949,5148127,137.7646634,5148641,136.1154079,5149132,134.0820532,5149622,133.4852296,5150128,131.6446471,5150635,132.3630609,5151155,132.7317961,5151664,131.0218241,5152176,134.6222135,5152648,130.799356,5153144,135.5048549,5153646,133.0971009,5154106,131.8098693,5154592,133.2038083,5155084,132.0798744
5155334,948.384,5156086,131.826544,5156607,137.3406112,5157095,135.7892577,5157593,133.8300915,5158100,133.328234,5158581,130.9438862,5159072,131.8759952,5159571,132.3430379,5160071,130.8054721,5160562,134.2605522,5161067,130.2950951,5161568,134.7776981,5162060,132.2966715,5162558,130.879737,5163064,132.3026448,5163545,131.3686581
5163795,949.5,5164556,130.9421498,5165074,136.5909157,5165571,134.9047554,5166115,132.7537703,5166613,132.3060416,5167123,130.0123625,5167617,131.1115875,5168163,131.5567039,5168669,129.7974634,5169179,133.1918544,5169651,129.2250754,5170118,133.9692534,5170602,131.4031832,5171119,130.0409078,5171605,131.5946095,5172091,130.5412671
5172341,950.634,5173131,130.0776238,5173652,135.8266718,5174153,133.963612,5174690,132.077756,5175194,131.2859796,5175688,129.3702917,5176193,130.3291247,5176655,130.4737769,5177151,129.003697,5177652,132.2667191,5178168,128.5906544,5178684,133.1723849,5179169,130.8602196,5179709,129.6138844,5180201,130.645671,5180705,130.1432064
5180955,951.75,5181695,129.7366466,5182170,135.1123735,5182691,133.6462442,5183219,131.5083126,5183724,131.443359,5184212,129.1539197,5184724,130.0139183,5185228,130.2990641,5185750,128.8934981,5186288,132.4230947,5186774,128.5085615,5187263,132.8997272,5187755,130.470742,5188286,129.3413618,5188799,130.7559251,5189282,129.6213012
5189532,952.884,5190264,129.3170787,5190790,134.7328225,5191255,133.4524613,5191726,131.3347645,5192220,130.7450087,5192746,128.6164258,5193275,129.5764424,5193745,129.805004,5194247,128.1120428,5194787,131.8409692,5195289,127.790605,5195774,132.111675,5196276,129.9453609,5196765,128.8265967,5197268,130.2540077,5197776,129.2792827
5198026,953.982,5198776,128.9709631,5199291,134.7056952,5199814,132.821905,5200305,130.3207592,5200817,130.1969114,5201346,128.1840471,5201845,128.9951092,5202348,129.3140117,5202878,127.8434535,5203360,131.361429,5203842,127.7370301,5204351,132.1355079,5204845,129.7384746,5205380,128.5593137,5205863,129.8281896,5206375,128.6941033
5206625,955.116,5207408,128.4562251,5207935,134.2060146,5208444,132.4017637,5208955,130.217348,5209423,129.9026595,5209915,127.9159216,5210384,128.7267774,5210892,128.9248119,5211385,127.4495169,5211917,130.7212865,5212422,127.0109494,5212900,131.836952,5213419,128.9679916,5213905,127.7294361,5214395,129.0234982,5214900,128.5917477
5215150,956.214,5215899,127.8819755,5216387,133.3936976,5216881,131.8419518,5217420,129.8662792,5217925,129.4387973,5218454,127.1501386,5218972,127.8420807,5219436,128.2046993,5219934,126.8427491,5220459,130.3780893,5220948,126.7604227,5221443,130.9902953,5221952,128.7954071,5222454,127.51747,5222968,128.7237735,5223449,127.7386956
5223699,957.33,5224415,127.3282253,5224952,133.1365498,5225470,131.1632084,5225969,129.4024678,5226443,128.6219975,5226973,126.9136657,5227454,127.7477948,5227928,127.9669835,5228416,126.5793878,5228909,129.9442287,5229400,126.565106,5229896,130.7846711,5230397,128.375661,5230926,127.2231272,5231438,128.5510518,5231952,127.7720193
5232202,958.392,5232960,127.5848202,5233456,133.238217,5233943,131.8289319,5234441,129.6705158,5234958,128.8934459,5235455,126.8423568,5235924,127.8146744,5236428,128.0750821,5236950,126.3389762,5237463,129.748738,5237980,126.1306072,5238474,130.8374309,5238955,128.1744241,5239433,126.9943463,5239920,128.0037689,5240406,127.3597195
5240656,959.49,5241443,127.4047769,5241956,133.3740526,5242455,131.0632735,5242931,128.9968342,5243444,128.6858015,5243926,126.6580177,5244413,127.5201223,5244938,127.6722164,5245455,126.1425841,5245940,129.7472068,5246450,125.8209195,5246976,130.5023751,5247464,127.9195571,5247975,126.4384355,5248498,127.5844813,5248989,127.0494217
5249239,960.588,5250008,126.5617427,5250486,132.0377716,5250965,130.2581778,5251409,128.4403361,5251900,128.0391931,5252416,125.7113931,5252920,127.0040801,5253455,127.0971674,5253953,125.7667839,5254445,129.0801848,5254912,125.5196573,5255403,129.8389346,5255867,127.4521268,5256359,126.3695907,5256839,127.5232667,5257354,126.7962219
5257604,961.65,5258351,126.5573539,5258845,131.9348273,5259347,130.4241903,5259839,128.6035713,5260326,127.7864858,5260847,125.7204359,5261328,126.9409039,5261817,127.1331922,5262303,125.5131545,5262799,129.0736813,5263298,125.1463997,5263784,129.5414887,5264294,127.1477734,5264790,126.1944119,5265301,127.244297,5265791,126.3085019
5266041,962.73,5266810,126.2063573,5267296,131.8109721,5267821,130.1312819,5268299,128.1291762,5268783,127.7155628,5269266,125.7043853,5269765,126.7528919,5270291,127.1392822,5270763,125.3899063,5271288,129.064207,5271797,125.1952174,5272266,129.8508827,5272767,127.3929369,5273274,126.0749827,5273797,127.0234317,5274280,126.1867441
5274530,963.828,5275288,126.0158422,5275755,131.4944381,5276280,129.8546673,5276767,127.9442615,5277293,127.4057717,5277823,125.5048584,5278317,126.2173266,5278782,126.5318623,5279269,124.9396987,5279742,128.0276799,5280198,124.789892,5280746,129.1635124,5281221,126.8872708,5281700,125.7079184,5282208,127.0533027,5282713,126.2300935
5282963,964.89,5283710,125.6767913,5284216,131.3405535,5284731,129.6657077,5285191,127.3971727,5285691,126.8361661,5286180,124.9191421,5286684,125.7019437,5287214,125.9544142,5287713,124.3322401,5288213,128.116024,5288739,124.1482223,5289226,128.4284566,5289772,126.3136435,5290269,124.9166329,5290769,125.8272091,5291236,125.3360425
5291486,965.97,5292230,125.0170388,5292742,130.6164127,5293253,128.9791974,5293766,126.8762397,5294269,126.8496783,5294751,124.5573763,5295246,125.4433461,5295727,125.7955224,5296240,124.1267245,5296763,127.5763126,5297270,123.8634972,5297770,128.4365258,5298247,126.0123612,5298736,124.867694,5299212,125.9517618,5299680,125.0984212
5299930,967.032,5300649,125.0221961,5301125,130.5510448,5301632,128.914732,5302139,127.1132101,5302654,126.1980936,5303187,123.8617016,5303699,125.2292951,5304164,125.3774034,5304656,123.9556378,5305153,127.308982,5305660,123.4578223,5306161,128.1938842,5306665,125.6198972,5307175,124.5645639,5307682,125.8601116,5308182,124.8086363
5308432,968.112,5309163,124.5896701,5309677,130.1186357,5310156,128.3201544,5310652,126.4426842,5311141,125.7879065,5311641,123.9933103,5312146,124.7145248,5312655,124.9692475,5313197,123.3192795,5313717,126.8095109,5314228,122.7838723,5314763,127.5636171,5315270,124.8548692,5315783,123.7571309,5316317,124.633945,5316817,124.0136604
5317067,969.192,5317840,123.856673,5318310,129.2659225,5318831,127.6329693,5319313,125.6407321,5319807,124.8443382,5320321,122.983549,5320815,123.8334033,5321299,124.0022326,5321854,122.248501,5322372,125.7309983,5322912,122.0438294,5323422,126.4026783,5323926,124.1546584,5324419,123.0647085,5324900,124.3259224,5325358,123.1709538
5325608,970.254,5326362,122.9453282,5326883,128.7862079,5327427,126.9653224,5327929,125.1019442,5328401,124.6404399,5328883,122.347319,5329389,123.3483665,5329918,123.5787303,5330435,122.0840323,5330911,125.7227496,5331398,121.6439329,5331883,126.2771538,5332407,123.8404499,5332864,122.4221794,5333360,123.4457081,5333858,122.6719423
5334108,971.298,5334852,122.3254603,5335339,127.7870118,5335862,126.2713301,5336376,124.2603454,5336857,123.5054173,5337359,121.5077845,5337854,122.7331009,5338340,122.9072425,5338840,121.4961194,5339369,124.8842413,5339847,121.3652041,5340305,125.5328365,5340793,123.27212,5341258,122.2205151,5341748,123.6066688,5342231,122.7329873
5342481,972.342,5343251,122.4478103,5343749,128.0779247,5344288,126.2894809,5344780,124.2371232,5345260,123.8118482,5345760,121.9976686,5346256,123.0089338,5346750,123.1858265,5347254,121.8488469,5347737,125.234727,5348225,121.456138,5348726,125.8725406,5349233,123.3773413,5349725,122.3635229,5350219,123.3556233,5350737,122.6233162
5350987,973.386,5351764,122.2574727,5352278,127.6823269,5352786,126.0487281,5353266,124.0675055,5353789,123.8113314,5354276,121.4432148,5354790,122.7825925,5355288,122.8758415,5355778,121.388737,5356231,124.7280206,5356778,121.0547535,5357297,125.5861382,5357791,122.9916624,5358296,121.8214163,5358783,123.0370496,5359321,122.1400856
5359571,974.448,5360326,121.7753717,5360838,126.9060428,5361323,125.4961213,5361837,123.5814883,5362293,123.5497662,5362804,121.4002066,5363305,122.4125932,5363813,122.5530902,5364334,121.1135986,5364832,124.4345968,5365361,121.2046142,5365841,125.2274755,5366373,123.0563122,5366878,121.7648752,5367381,122.9521509,5367877,121.9755959
5368127,975.492,5368904,121.8817909,5369412,127.4734001,5369904,125.783958,5370395,123.6046953,5370884,123.4321164,5371395,121.2549621,5371903,122.2556947,5372371,122.2956726,5372890,120.8474714,5373364,123.9641174,5373854,120.5794228,5374395,124.5018594,5374873,122.4557538,5375340,120.9033217,5375863,122.0503841,5376349,121.2816969
5376599,976.554,5377373,120.9279425,5377857,126.3363425,5378339,124.7788466,5378859,122.7583576,5379355,122.1041425,5379848,120.1648607,5380341,120.977696,5380864,121.2555308,5381357,119.7400413,5381831,123.0448209,5382334,119.463865,5382840,124.0047642,5383329,121.3977337,5383808,120.347642,5384297,121.3107946,5384745,120.4392838
5384995,977.562,5385739,120.2845348,5386244,125.9456922,5386738,124.1330889,5387212,122.2026272,5387745,121.7200554,5388254,119.7589176,5388718,120.5063386,5389211,120.773266,5389712,119.1401076,5390212,122.555689,5390715,119.1282385,5391252,123.5518203,5391778,121.0668218,5392284,119.8892277,5392785,120.7375476,5393273,120.1920778
5393523,978.606,5394273,119.8417315,5394784,125.0868535,5395273,123.657913,5395792,121.8145798,5396303,121.1941619,5396779,119.2605718,5397290,120.0654381,5397818,120.1635334,5398320,118.6047485,5398834,121.9976925,5399324,118.560367,5399786,122.7309559,5400260,120.5067401,5400774,119.0995379,5401241,119.9936893,5401734,119.5936583
5401984,979.632,5402785,119.1398131,5403257,124.6643232,5403752,123.0340963,5404274,121.1542844,5404781,120.4634937,5405266,118.3766234,5405779,119.4660188,5406306,119.70238,5406755,118.0224571,5407289,121.583367,5407773,117.8682627,5408231,122.4505794,5408732,119.7990361,5409246,118.8456892,5409752,119.8096649,5410271,118.9142562
5410521,980.64,5411289,118.6203224,5411785,123.9984423,5412276,122.4514028,5412773,120.5083016,5413254,119.9850072,5413750,117.9238143,5414261,118.868885,5414759,119.114622,5415263,117.4826828,5415775,120.8603828,5416262,117.4116765,5416737,122.0055081,5417196,119.411561,5417702,118.3854829,5418204,119.2420334,5418697,118.7066426
5418947,981.666,5419694,118.3263048,5420205,123.5205528,5420696,122.1884852,5421181,120.1625669,5421642,119.6524659,5422126,117.4813554,5422614,118.4546441,5423139,118.5421826,5423617,117.0667615,5424111,120.4245595,5424631,117.0059485,5425109,121.4208644,5425641,118.9746331,5426083,118.0281423,5426571,118.9844381,5427085,118.0711523
5427335,982.674,5428105,117.6600906,5428590,122.9261151,5429102,121.4790988,5429615,119.662519,5430123,118.912068,5430626,116.8938813,5431087,118.1641836,5431591,118.1431085,5432081,116.7185088,5432568,120.1910752,5433082,116.3008674,5433563,120.6526717,5434044,118.3430247,5434492,117.267777,5434974,117.965921,5435469,117.5226114
5435719,983.664,5436459,117.0834647,5436984,122.6212145,5437507,121.0590046,5438006,119.1748998,5438459,118.1192786,5438934,116.5753359,5439448,117.5302007,5439957,117.5353722,5440428,116.1623232,5440910,119.6580261,5441423,116.1488887,5441957,120.6990556,5442430,118.2242441,5442886,116.7610675,5443379,117.857534,5443881,117.3532739
5444131,984.636,5444860,116.8451522,5445369,122.5218307,5445849,120.6508536,5446357,118.6005261,5446861,118.3271169,5447387,116.1974994,5447876,117.4111258,5448377,117.5841298,5448856,115.76642,5449375,119.2404047,5449876,115.5460248,5450366,120.0346725,5450866,117.5576351,5451376,116.4916412,5451874,117.4781327,5452407,116.6628799
5452657,985.662,5453420,116.2668981,5453895,121.6565653,5454432,120.2158314,5454888,118.3892943,5455400,117.6785968,5455937,115.7306777,5456447,116.7533388,5456911,116.9206671,5457430,115.3377777,5457945,118.6791569,5458449,115.155551,5458934,119.4084404,5459463,117.1164212,5459996,116.1010665,5460469,117.3108584,5461020,116.4486107
5461270,986.652,5462062,116.154613,5462579,121.5421593,5463083,119.859768,5463589,117.9948481,5464099,117.0499772,5464591,115.2986373,5465088,116.5906397,5465588,116.6595345,5466081,114.8527825,5466585,118.2339369,5467102,114.6019585,5467598,118.9383109,5468096,116.5648507,5468588,115.5468514,5469085,116.5391428,5469565,115.8246854
5469815,987.696,5470556,115.6174297,5471039,121.3240098,5471537,119.2805739,5472008,117.4575712,5472495,116.9182068,5473011,114.5804792,5473499,115.8669522,5473996,115.9868825,5474541,114.6062512,5475045,117.5872409,5475563,114.3680971,5476068,118.7673411,5476611,116.1017059,5477099,115.3359985,5477594,116.128778,5478111,115.5626049
5478361,988.668,5479106,115.4494561,5479604,120.7403036,5480091,119.2323725,5480607,117.2168889,5481086,116.8480854,5481563,114.7345704,5482075,116.1313188,5482575,116.0902357,5483110,114.4707005,5483613,117.8264623,5484088,114.1644414,5484573,118.5412042,5485099,116.1478786,5485591,115.3037557,5486097,116.1776214,5486591,115.7441053
5486841,989.64,5487579,115.2218486,5488104,120.5801057,5488637,119.2354537,5489144,117.1256994,5489667,116.5041904,5490175,114.3298771,5490643,115.3837043,5491141,115.3194847,5491649,113.9457392,5492165,117.5346833,5492650,113.4753573,5493200,117.8290538,5493695,115.4567845,5494205,114.4395407,5494711,115.3937208,5495209,114.7100261
